transaction_id,account_number,transaction_date,amount,currency
e07244c2-9861-4bbc-ab8d-fc72a0ef8162,XX64812677038047131703508443,2025-10-27,132053,USD
9b0865bd-7703-43b8-b57e-a36c600f8fc7,PL61393617319927831561678016,2025-05-11,140262,USD
4309468b-e3de-48b0-a8fa-2d65e638329a,PL48454904224590934563436846,2025-01-30,65022,USD
0754f9b5-7170-48a6-b990-60e7e60a3c5a,PL82191532893430943714614967,2025-09-21,243124,CNY
8e3efcb7-bb22-40e4-aae7-24fb7afdfa73,XX59476858044706171323042425,2025-11-23,97006,JPY
cf7f49f3-ce25-4fe9-b74b-e7ad5f65ddb7,PL18201845743425782290283180,2025-03-19,107781,PLN
b7d894ea-e02c-4b96-b9c8-a1a22cfddb82,PL50234135407529702255371262,2025-04-14,220343,PLN
f5775a1e-e797-495d-af96-d485245e7c2b,PL19687760570064746517759030,2025-05-29,117028,CAD
9b441333-95bb-4476-9f18-0f53e1865926,XX46743746409382231092361443,2025-12-04,174544,USD
17173df8-d780-4780-bd47-e30c6f84a36e,PL57695439387820592517592109,2025-09-04,128266,SEK
1821e6c2-abfe-4005-90ba-f46ebd63766a,PL98185496243559570175271805,2025-03-07,161789,SEK
4f0b0495-b6bb-4791-8295-abd3635d6681,PL79206029493221467674436146,2025-06-13,175730,AUD
7526b530-1b7e-4d70-ba54-3ea36692b7e8,PL99364770212480652768973893,2025-05-12,108162,CHF
b8bdce11-f63b-4e6d-990d-1eeadc6aebac,PL98150866459921977849671963,2025-04-28,31275,CAD
3f7afab5-3275-4682-812f-efd864d212fc,PL28167099142617424025664139,2025-02-18,233972,EUR
91f0b4cf-1dd4-4357-8da3-69e1db79a216,PL26609842895418661172688254,2025-07-14,204635,CHF
f61e16df-9ed7-4912-b49e-c1cdfafea2ad,PL98606576313860206748820134,2025-02-14,101288,JPY
b3ef7d77-d080-4bf0-a1b9-fe7db66bd8a7,PL47512918554726920045659149,2025-03-22,164430,USD
a92e169a-33bb-441d-a796-d4150a8117b9,PL67326360460664343828108460,2025-01-13,171955,CAD
7c55bcf5-c4ce-4e57-8ae5-30eb3df9377a,PL94113621047752125253585331,2025-03-29,199953,CHF
e77b1514-c4e3-480e-8201-b357925f9523,PL26960783565539170569299413,2025-12-13,180230,AUD
fd038782-493b-4710-8f6f-2846297542c0,PL70249459195322808162452193,2025-08-12,92726,PLN
f2d785ad-902b-484a-8cf8-3a63d5805611,PL16154131229470284547424596,2025-11-12,16938,CHF
5a29be4a-ab59-440c-8600-a68fdbc0c63d,P70942039969068975365257818,2025-02-28,95436,JPY
be3651a4-0e74-4a44-a66d-93461f1dd706,PL38669421598042094627884398,2025-09-02,228352,JPY
1210e7a1-3895-405f-b876-bf77268f8704,PL23992659857826499740916071,2025-01-07,126750,PLN
ac78486e-d729-4b21-8266-087ebfd68deb,PL7023440904098336804227513760845,2025-09-13,11933,JPY
fc7426cd-9acd-47c5-8039-3d9ded301e59,PL87383141249964406817316090,2025-11-01,105242,USD
184d3fd4-1a79-4fdc-966d-b42e541b44d1,PL91729875715695886711300144,2025-09-12,92984,GBP
ff8d16bc-19c6-49eb-a965-6eb359c87a80,PL26644043849221194517275242,2025-02-12,77203,CAD
f3e9e1e5-088a-435d-be30-f1b7f22a5d78,PL55640149262100054940877350,2025-03-07,241979,PLN
654d60ae-43a6-4b93-837c-f5c28dd7c5d4,PL67115526092778009622825838,2025-06-16,120867,CNY
cedc4ad6-6bb2-4d2e-a686-385f1dbdb920,PL37706325699626625094434948,2025-04-24,230668,EUR
bb1b8ddf-5893-4ffa-bd14-51910d7f4fe4,PL78561832755,2025-05-03,66538,AUD
14335bec-1503-49a2-b36a-be8e23aa21fa,PL31393994520650066415180287,2025-10-06,20134,EUR
1a395476-ecf2-472f-af3c-d8d8ab8f1378,PL85249577790733675550328758,2025-05-03,66731,USD
bb6b2278-7596-4763-b675-8096de37546f,PL41978209148865524165224927,2025-09-23,144108,SEK
76a215a9-8a54-4ca4-9cf8-2e077373f402,PL50216973940423526786900487,2025-08-15,114604,CAD
70e2e7f7-45bc-413b-8c96-9f0bc1d92cd2,PL21776324975151961012636704,2025-08-13,214812,EUR
1763d4b6-d1b3-4154-8e98-b55b092cd6be,PL32277595706570474556226228,2025-09-22,132709,GBP
0c415f60-5ce5-4ea8-b352-70c07c8c6316,XX99731361390578373418573706,2025-01-20,157574,CAD
f42c0d6d-97aa-4d44-9aa9-af4f1d6b66b8,PL59758078031867852052861348,2025-05-29,48608,CNY
41ce43c7-9cc6-4dc7-8f46-4beb742de186,PL51959109313832480697512924,2025-07-27,138669,SEK
c978ea16-3147-455d-865d-d6c06bbf1872,PL46846448113023362638467489,2025-12-12,102112,EUR
23c07528-6664-4a9a-a4ec-53b459b02a5a,PL30935425971945256999358133,2025-08-02,84706,SEK
416dc7ba-2bde-40ea-95a3-2c8b4dc73ac0,P98112974833963071185328002,2025-06-03,68031,CAD
05486a59-a1e7-4c7c-8708-f684efe1904c,PL20186914978647152642130069,2025-08-16,100090,PLN
754c4a13-ff02-46ca-afc9-7508722ed1d5,PL14214916089134704751997971,2025-03-14,29864,CNY
e7048daa-66c4-4d7d-a177-fe66c6c11d0f,PL52263581495,2025-03-12,217908,USD
5475f2fe-f3a6-4bd9-bcd1-183568ea72e2,PL64619628163512065881806321,2025-05-08,184632,CNY
615734a2-c977-4a0d-8977-1def3ad59a0f,PL70187923064583994546587698,2025-05-13,80901,USD
1d7f95c0-5058-4502-8a99-58da23e6bd44,PL48159006717478240626694544,2025-09-23,225046,PLN
855dba5b-b1d4-4406-b7c4-ca7d9b839bad,PL50672707020444672621187575,2025-07-18,134128,USD
3ac23124-1db2-4930-b0ba-487591a805e6,PL94321753097719230218528174,2025-05-06,137349,GBP
436dca2b-ef71-423d-b9fe-e2ca8cf7bac4,PL99731789975947229998752421,2025-11-05,96572,PLN
c3be4206-17a9-4ebf-afad-02c9d82e35a5,PL74853865797856385904018250,2025-10-12,190387,CHF
08b383f0-4343-4bdc-b6c4-2226043e1603,PL37455859273261500427354325,2025-08-13,177641,EUR
5444a175-aaf2-4f28-8b89-45004106279b,PL79139481096102484126863309,2025-07-23,54652,EUR
737d6aac-bfc4-4f41-9c1a-6db70e8e4bbf,PL87368861497058703601358540,2025-09-10,88256,USD
8d43bd00-ea3f-4633-b29c-c430d03b9481,PL76448836848,2025-04-29,189543,AUD
cff1dde6-4d4e-4772-823f-a098de37c2b3,PL25376165399718935079546216,2025-09-12,129750,EUR
a61475a0-8b48-4a52-8b16-d51d36480080,PL78125606651,2025-10-14,117715,CNY
24298d85-f3ac-4efe-b8e4-4fc65204f194,PL99658782395304289199237954,2025-02-08,61106,EUR
336a148c-ad8f-4fbc-890b-2839cd0f0ab5,PL5785730229668515723998596590811,2025-05-16,15869,CNY
c1e5fd06-c2c2-4637-aa6e-909f3398be8b,PL10173715545964982142022186,2025-09-18,11073,GBP
dc754d83-598d-40f9-96cb-6b476263543a,PL16775668273623870748171016,2025-09-01,245501,GBP
91b420c0-c32b-4a7b-9d50-b0ec693cb3b5,PL14605318421287463127313860,2025-06-17,241323,GBP
784b3b5b-a851-40ab-a49f-dee601889d54,PL97555376585118461212139814,2025-05-03,211188,JPY
24ea54f9-af6c-47aa-aaad-5178fa572b16,PL93586293532449285163023862,2025-04-13,155381,EUR
7d1f8756-e026-4987-bb3c-e9010bb1c0f4,PL29737188847869334154522932,2025-12-21,223827,JPY
0f94495d-18ed-4581-9ac7-39fa22dc6bc5,PL61716675762663850640534008,2025-06-24,90230,JPY
95afa303-1ebc-4acd-8b4a-ce3c741821e0,PL45708643264545348797573980,2025-07-29,58344,CAD
7d20da7e-22b0-40a2-a0a6-45d7517fdb98,PL24737346238989106231079476,2025-09-22,216402,CHF
2decfcd6-1cd6-414e-a8db-dac96a43e680,PL10428701214159204701499296,2025-08-20,56354,AUD
ad6618f9-baac-4acb-957a-b7dff87864aa,PL20977831785687131496290966,2025-12-28,158777,CNY
bd55502f-2a4e-4298-a385-cc39452fa2bd,PL20903632628771462498549271,2025-01-31,211620,EUR
63a228d1-2f62-4d7f-beea-bade4aaed8f3,PL95684749667698519101330525,2025-12-31,128489,PLN
5fd01f0c-46ab-47e1-b94d-74edd61f80df,XX35795870576674399363750954,2025-12-11,5217,AUD
6d59b49e-e542-4702-b143-c7e644057a8a,PL19751982270215453355228459,2025-06-29,106906,USD
34daa1d4-9274-439b-8cc1-aafa1a4fe753,P93761937287047140768931164,2025-07-07,168249,SEK
81b1694b-0c70-4bf5-80b3-19753f8d94a2,PL78845869973935182944597585,2025-04-14,141808,AUD
5b15f810-a59a-43e0-8e97-4696d529501e,PL2794644006868991515315386037265,2025-02-17,179076,CNY
5890181d-3dab-4cc7-94c9-3da970528901,PL62255696833057535186687973,2025-07-15,46022,CNY
e245f8b2-d82e-41b0-a15b-a8cc0c414ec3,PL95520124044057018630170451,2025-04-06,44436,USD
28bc36f8-a1d6-410f-a21c-a0605531a197,PL28729615510244267611723833,2025-02-13,94147,CAD
486e4fa0-7d77-43b0-9b71-15a189712302,PL42595895477407771604520684,2025-03-17,177019,CHF
a788f629-18bf-4c53-ae55-ef1537e58b94,PL51607955399893246680666908,2025-01-09,64400,CNY
ac5fb29f-0f0c-4134-a72f-ced239de1586,PL61211405124837797803989323,2025-03-05,243238,JPY
349cf44b-9c20-4eb6-97da-4627ebcf3aa4,PL53936902782447350054874153,2025-07-31,97647,CHF
8d145600-baff-446a-9c1d-1ddad36603e2,PL9797294486950964336058606961436,2025-10-30,229797,JPY
f620fc84-0834-4daa-a99f-f8abc46b746b,PL93102605366824953764329413,2025-06-08,227928,CAD
43a65d5b-e961-4dc5-84be-46f9f867b966,PL4823137705107998922347834737478,2025-01-04,208611,EUR
c3255e75-27f6-4bc5-af8b-537b1f29874e,PL38564639972748478957913340,2025-11-07,67900,CNY
4f6ac188-610b-4143-8e16-24bc5dd40213,XX56933165187116301639573712,2025-04-22,216886,EUR
da0d8896-7d12-46c3-a39d-fd1b8013f213,PL30431349552333838218647652,2025-02-24,105850,PLN
cdadfa9e-7574-4cc1-b1c7-71ef4e151ead,PL6767726642929829066085357411359,2025-10-12,91870,SEK
41e40642-6bb8-4ec1-bead-32a8ada4b5ae,P72184640036122777246419600,2025-08-15,118997,GBP
76196451-8efb-4674-8f72-9ea5989bddef,PL31579615765457165826610097,2025-05-25,186214,USD
0add7503-75c7-4513-858e-f5306bd92452,PL64344984324271549945429905,2025-07-17,234515,SEK
4f46c6eb-9590-4e08-8df3-d0ac63e0e4a6,PL35129356211410717708179829,2025-06-23,121374,CNY
a475b099-788b-4d3d-8a42-fea1b1a7122f,PL69980090799938706621262682,2025-11-09,20045,AUD
667bdde0-07c8-4abc-922e-e417527a0b1d,XX90395206852787431375001476,2025-11-03,145696,AUD
41622711-ecf3-4323-9cc8-83c9c981cbbe,PL52481128441657796759169504,2025-12-10,146017,JPY
2c23e420-5ce5-40f0-8fb7-c571c3d1b1b4,PL26255441701162497668520907,2025-08-31,230574,CNY
6d75b7b8-9dd2-42fa-aabb-cda097f48d5a,PL92767478351919583607362874,2025-07-19,15469,CNY
52c7651a-30e7-4f5a-8c49-86286784f94b,PL56995860541,2025-10-12,60071,USD
8aab1c4a-cfa5-43ca-9585-9d6661252b32,PL42566963904839890554545276,2025-08-17,23069,GBP
21a3ab7a-9fc4-4e39-81b0-79115bc86597,PL42867524957997317193688183,2025-11-10,81642,SEK
a935c89e-d2f5-4f07-9930-184d0d476248,PL57958953005328603646505566,2025-11-10,232685,CAD
16c2ea47-7eb0-4c1f-85b8-9115e8abb1af,PL70319962051890989070607873,2025-05-19,230120,CAD
c1388924-d5dd-44a6-8c7c-0cfd6e98911d,PL51810726859950881710802933,2025-09-15,224624,JPY
dc890cdd-bc8a-44c6-9a56-0f06f72be03c,PL83506770774134388179193181,2025-01-30,75833,AUD
11a95cbd-47a4-4a52-beaa-158f8e143d58,P50782110000518239029176218,2025-05-12,46131,CNY
d34cebc3-7c7b-40cd-8bc6-28c2e4e1ee1a,PL86584328298548760162220090,2025-07-15,239878,GBP
b1e9edca-2c20-45a3-a3bf-81bf4bb15843,PL39117258430357366609046058,2025-01-24,38653,CHF
93949e7c-0723-4991-a623-24128d7476e3,PL49575827051851518448973363,2025-07-12,111463,USD
9f153a44-8a28-4ac2-bd33-8066dd7983f4,P76282392530512805222186226,2025-12-12,24478,CHF
5e7c442a-ebf5-47f3-94da-4761999e6cd4,PL45683778238177104044767545,2025-08-17,96698,EUR
1b2d044f-4937-4c08-8c8f-581b0ddeaf93,PL77195175526090848732963239,2025-07-29,101289,PLN
0fa159be-da44-4baa-bf8c-378db87a251c,PL98814743834,2025-10-08,204155,GBP
d6b2d167-3e4e-4e08-b7a6-bb477a04f63f,PL17577707542331580821778198,2025-05-28,244599,USD
61d6554d-2cd8-4556-be01-ae8e8a89c486,PL35294549346659202404791098,2025-11-14,36505,JPY
70146078-d123-4689-bd8f-b6963257f8c1,PL72272678719278965118873536,2025-05-15,160636,CNY
13bff07f-551d-4469-be49-b20359cc9c80,PL75237563489875949933602512,2025-07-25,224874,CNY
3a77303c-5978-417c-b1d6-2e111de431e2,PL76977961512100615882473205,2025-05-04,247294,AUD
58bdbd80-824b-4d7a-91c8-49faddedced5,PL62694646755902900061620807,2025-02-28,81411,CNY
45a8b19f-35a0-4e43-abb9-dccd823ee1af,PL69754936503348802992066261,2025-11-02,99005,SEK
76075548-ead3-4b13-8c6c-5a95401071cc,PL10484922172926829734419328,2025-03-19,208241,PLN
5464d0f0-4671-46f4-bf58-62788713612e,PL95441136167071514470245326,2025-09-10,138696,PLN
7ea13560-920a-4dbe-89ac-2e03a49b8852,P22173239189643049598168899,2025-06-22,234805,SEK
c7c74dda-7f90-4fc8-8f84-ea391be7d885,PL55206645152,2025-04-19,117417,USD
b2df5f7c-df97-4c48-9809-4c63744c0cb7,PL91927622311019328946286340,2025-01-28,112511,SEK
b1d73d26-b0d4-4584-b034-05112307adfe,XX56720971890987020135025811,2025-11-24,141510,CAD
f8682699-9f36-47bd-8c0d-bcaf95cf3dac,PL45316008571388634360056368,2025-06-21,8596,CAD
e3f59b61-f91c-4002-b8f0-530d551a90a8,PL78148341431,2025-04-06,163951,USD
47a7e5e8-4a00-4589-9ef1-7191f1843eb8,PL87561698950673434274279156,2025-08-16,58659,PLN
31210180-e6ab-41d9-899b-d14faf0aa8c1,PL39579038486878009346869192,2025-03-03,239009,GBP
81cb1c45-57a3-4f06-9964-67c3491d08a0,PL83294545499832827540060259,2025-12-02,204437,JPY
236a2303-114b-4d88-9f09-080cf0ab4a27,PL11177501775236761176585622,2025-03-05,145788,EUR
02d705a0-98f0-47fd-a924-a4976e4fcc69,P63756272742692039989496660,2025-08-10,109160,CHF
f6c012c9-fb4f-468a-b8d0-d3d874e87bbd,PL39494548419462679542841631,2025-05-18,35384,EUR
45b32598-0657-4476-b745-6c9ba22548b2,PL17786836849943325811493975,2025-03-26,224553,SEK
865ce289-f5e7-47af-ae2d-aa3fefc6a3b7,PL46652185682030114940694312,2025-05-23,180250,GBP
b005742d-fa6f-47dc-82ca-0b6a4f351af5,PL61608131159538979512267148,2025-09-02,37994,USD
e16b76d7-e128-4f02-91d9-2edb91edb41a,PL52492693467194152878994455,2025-01-30,192606,CNY
492514f0-ae83-456a-8c5c-6ac5dc2ab2a8,XX92149245555680593364092481,2025-11-24,75425,CNY
08126fc9-eb2f-4050-b7b1-89c0eda9aeb9,PL20263754813637903306764610,2025-03-23,192961,GBP
b02e4b1b-3c10-4921-812a-cc43949f1aa9,PL67995858381103036179980736,2025-06-27,87430,USD
8d7e7a46-1fec-4135-b665-6263b9bede4a,PL65896707084390920567694577,2025-06-03,239445,AUD
f5f5cbd9-fbeb-4535-b394-c0110841011b,PL96635363061571406242558817,2025-07-10,225406,GBP
bdaf6e5e-4a74-4a57-b254-3f912d0f03e8,PL23809401067421692528378236,2025-10-22,46872,CHF
dd14fefe-ce0e-49d8-a5dc-f08a2268c9aa,XX27590343121693263245201775,2025-10-29,108535,CAD
f48536f8-e153-4717-bfe4-e873fc0a62ac,PL85591088886232305044821178,2025-11-18,39505,SEK
b477c7be-7e7b-413f-b801-d689cf1d2764,PL15607686469245234844723587,2025-03-10,182617,CAD
2259c1e1-9003-45d3-bcbe-56af306dfe8e,PL34114101855732190542174571,2025-10-22,164952,USD
41474370-1892-450f-bd42-3324b0293b0c,P50764942712026989194513820,2025-02-28,20328,USD
0d890a47-0571-4f0d-a021-1d5fae922459,PL29903294487641162387822468,2025-01-13,180863,GBP
bf6f2b45-a8c3-407a-b06a-896d17f979e3,PL27337964141097076302226810,2025-12-10,184040,GBP
c708b53f-3c30-4948-8467-2c76c672579e,PL21788699594113709308912200,2025-07-13,138886,GBP
eabd8f3e-4e7a-4e6f-8952-98655ea4f4f0,PL74374104403995116789841149,2025-01-18,115142,AUD
a6f42b78-14b4-4d49-9b5f-70173cbcbc85,PL26848596043925723656146616,2025-05-03,64668,SEK
e4501592-2e9f-4f7f-982e-6832499ed7fc,PL39808095026638443141465195,2025-10-13,122991,CNY
665c8fd0-8ba0-4ba8-a90c-602d0d0488a6,PL73269894716637921202311473,2025-06-07,214431,USD
c497b8d9-3134-4281-b01c-36d15a733df7,PL54647952067951874476942353,2025-12-11,64242,CAD
8ed86076-3234-4ad4-aea3-309117ecaa30,PL44735379273382974495905101,2025-10-14,170861,EUR
c5dacc38-e028-4579-a3b5-3c18169420df,PL77720259130042663351704553,2025-12-27,235818,EUR
2bdb386c-0724-40f4-b1cf-0f1703fbc742,PL36461746575603229245664799,2025-06-19,232071,USD
05d4e88a-9b54-454d-97a0-6e53069982cf,XX92278790505016558463569654,2025-04-28,88698,USD
7e484e30-a551-4999-929e-a0ab16dbf9a5,PL97909608193,2025-10-07,242109,CAD
51560f81-3fba-4e82-9290-8751ef2a2d47,PL37963219657626939053211173,2025-12-17,20752,JPY
44a4b5c7-fb78-4eef-b572-71463b1d53d7,PL33866741660525636247980445,2025-08-26,137340,CAD
76627c17-73fb-4643-b7a1-070e73b42eda,PL99852052911749698400118777,2025-05-08,201497,SEK
5ff487f0-ad96-4736-9274-fecab7c15398,XX23405482363157636046352797,2025-11-28,15569,JPY
c7ae3004-f518-4673-89cf-727d8c7e048a,PL61218892095366418753119898,2025-01-01,89853,CNY
4111a0c3-ba8d-4e5d-a495-2624eba240df,PL12400215525571205485129579,2025-09-26,190513,EUR
db9df047-a0e6-421a-8dea-5c9665379f16,PL96394160486966613034338243,2025-06-22,101367,SEK
4cd3a33d-9c21-4a0d-91ac-aa2779487ef8,PL23192279650408471523226926,2025-10-31,165597,SEK
2478fdeb-e734-4b00-839e-ebf3c8efd4dc,PL66778433298742046237104074,2025-01-29,74131,CAD
7a975dfb-7101-4a37-9b7c-3b577100e77a,PL98355175767397053566553711,2025-06-11,161113,JPY
61ff0cfb-4d40-46f7-b1ea-b193cdd037b6,PL56802120877422472197869293,2025-03-23,5316,CNY
7e26484a-36b7-4339-95e5-3f76e0516594,PL46558172296910106081956850,2025-03-13,52152,SEK
dcd3aacf-c005-4e12-98a2-e5f2f6417b1e,PL42511313664897319316373309,2025-03-06,153499,CAD
b128fa2b-256c-4b12-8936-f5dffbc2fcfd,PL73537731585594441918039738,2025-08-30,180037,AUD
6e6adc7e-4e5b-4b1d-9f03-af8e60d06586,PL26460955833027214277003388,2025-11-06,119361,GBP
6ad0ea24-4d62-4b70-82e6-785e970a6bb9,XX55278346806573871753794057,2025-02-04,47519,USD
c0bf0691-be67-42f8-9b4d-262e1344ea4a,PL62126571233358009328439950,2025-02-25,6823,CHF
118dbac4-66fb-4b3e-aabc-5dda0be6fa0b,PL32497971672671426519763407,2025-01-25,145355,USD
a327bccf-a3a2-4855-a711-a2929acb8a55,PL79854063292303276473941748,2025-10-18,146913,CAD
4b34d4f6-9e0f-4864-950f-0801e60a973a,PL93445261402354100107099946,2025-10-05,174572,AUD
8ea848b3-a736-4038-9a1a-07e6ef1eba81,PL35111037182767744299602829,2025-01-07,161641,CNY
c358ae93-c774-474d-ba4c-8fcfdd0b1c9e,XX32262936175288535905376336,2025-09-08,90272,USD
9f2bf3fc-915d-4703-bc4c-6c91bca0b4f2,PL58742873099861100588333685,2025-06-11,74992,CNY
01603929-bc91-4514-91d5-b16525b62c91,PL57111732452957718808232321,2025-10-17,202552,PLN
a7faa439-e9f4-4d23-bd48-5201c9652e17,XX14810678526152350789432024,2025-01-31,136070,SEK
77ee7401-30a8-44c3-a4c4-16ed69196f3a,XX14321532746239578879230683,2025-09-28,119450,AUD
50441ea1-ad49-4f77-b135-131288b01ea7,PL48611966974681645202549783,2025-02-24,124553,AUD
16d0f411-59d3-49bb-bae2-8f5982e984d2,PL59470900948626255186553350,2025-01-07,226046,SEK
e0b935d9-e2f7-4688-b21d-04405223b1b6,PL10498577056242180522582728,2025-08-28,206858,CNY
7004f8b7-ac78-4db6-b2cf-dd0f3b49bc9e,PL52588954033707236793643142,2025-11-30,68734,JPY
24ef5219-5e4c-43a0-a66f-f749e61301e3,XX34874934362097141035013377,2025-04-27,11193,EUR
b5724923-a00d-466c-a838-aa1a277adbbf,PL85470316854387284147518830,2025-08-17,74787,CNY
7d5d5e9f-66cf-4fa2-875c-1fffbcda8507,PL73159205515399301069888367,2025-09-26,89285,CHF
300900d8-3799-4d17-9dcd-4258fef81509,PL61755433616082829863041175,2025-07-18,34486,USD
17b21670-d664-4f19-ab42-4d77c04ee77b,PL55705055571230879242744603,2025-07-02,150376,AUD
fd256373-a626-43d0-a09d-829c46321674,PL8273308292102105641705274620592,2025-12-17,140069,JPY
a7f22c19-ea2f-4c5e-a470-aeafbd5b47fe,XX21502125989212464357228090,2025-03-16,227417,AUD
a6478c32-faf5-4e81-a914-c3c7b85c92cf,PL9304406666737064452003988226194,2025-09-18,195645,USD
c6a6fc97-c9b3-402a-8fc3-3c786ad0c9f9,PL97954079900912062337836900,2025-08-31,157142,CHF
0114157e-f2a4-416c-bc66-26ff028a1a55,PL63543156856727391242947093,2025-07-05,219901,AUD
2f51acd5-66cc-4ab1-a3f1-bc1183f41ca2,PL29441913971231319862954290,2025-03-07,61157,CHF
38fb9e4a-8979-4e8f-a6b8-16f1f3844dab,PL98213927810889044750654573,2025-11-10,171749,AUD
6d604c2a-5f47-4c52-8e68-a7297dc66c80,PL59978378992486136627585076,2025-03-11,100132,CNY
90ace13a-1028-4d53-9336-84e8158438cb,PL68262539772401145649408716,2025-09-02,62388,AUD
5f54ef44-8b5c-447e-ac2b-641b72f6fa94,PL75176550795946909665838063,2025-06-26,3493,SEK
47eabb59-741c-4d6c-ad2f-1e1252beaada,PL80822733514312807536352148,2025-04-12,135392,CAD
e2bcd320-c682-4224-9f07-100c503e411e,PL61294286344,2025-10-05,72851,USD
58fb5043-9a66-41c1-a282-df432f207688,PL50805337220138449399579703,2025-07-02,82321,AUD
792c70ec-5a3f-4cf5-a05d-1ec700c2266b,PL89546041187963231667651895,2025-03-25,42719,CAD
6ae55af3-85fc-4e45-93bd-9ee44f52cea9,PL76445863335809530040761434,2025-05-03,230188,CNY
5ba62b68-47fd-4ec2-b399-25b3aea92311,PL83387848905472482791333182,2025-09-28,11426,GBP
bf9b8a1e-7e40-489b-801a-a05fe6b0fa8c,P56688403603849094016744214,2025-03-08,220637,CNY
5fc7a50c-ec6e-4ef3-a01e-9c29a013433b,PL7611933497396954570594510392826,2025-08-21,146085,GBP
7fd4f037-cb34-4631-9584-f75b5ee87c88,PL34599767089865829501904072,2025-05-14,65334,PLN
4261f274-818f-4e87-b8f9-515c0c7c44a2,P73841917540164802246813218,2025-10-19,177013,CHF
58b98e1c-bf71-4139-a7af-8b4c051e3535,PL30825583975443045964686418,2025-10-12,159335,GBP
db28b5c3-1621-4c5c-ae31-3c5fce13556c,PL8935415051795739994748167511316,2025-03-23,220751,PLN
67b1a732-688a-468b-bfb8-1cff70e0ba80,PL18444054943955653401272307,2025-04-19,114110,PLN
9c156d1a-bed8-4f14-b767-9b3bc4ae060f,PL3795076557445055658521990252155,2025-03-14,8390,JPY
0d786a63-c876-4979-9d11-f2f9715538ac,PL7731722862567488113279009828323,2025-10-01,139352,CNY
bbff39dc-a675-4b87-91fe-a4a7feed07e5,PL26174176289898271353153113,2025-04-13,192601,CNY
9b5a29ed-b14d-4348-9aa5-b23110d4d9da,PL92538361582287678040129161,2025-03-08,5708,USD
7fd25fee-5875-48de-ba40-75b8ed49478d,XX48124574505315253282796270,2025-01-07,30475,CNY
f02a9283-bf11-4e17-97ef-e0399c9a2ecc,PL28944920603924839642486064,2025-08-14,185422,SEK
8e8b5b06-0348-4873-adc4-a841db6840bb,PL27953939897423146343545126,2025-05-15,52110,USD
74c3fe40-0194-4329-86e0-7cab4ebbf7b0,PL87550541220829966504541540,2025-11-21,43021,GBP
21dc5658-ec05-4516-b5d1-ca4fdb672c86,PL18102033679610185762526573,2025-05-26,42095,EUR
84a6d8f0-2431-46ac-ab8a-5ce589185ea7,PL30242020258137431756192009,2025-08-18,175300,CHF
6f863677-fa5e-40d2-b0b7-619d96696052,PL35210900907955822293415589,2025-07-22,67673,CNY
2ca99c8d-8e4a-4029-bf3d-346c5e7f153e,PL62906752296099701676014258,2025-06-08,248434,GBP
4c8a8b98-61c7-49cd-a83a-23ea46436b6e,PL41269236995867909731568406,2025-03-26,226365,SEK
82528a4a-1f01-4b50-8d08-67a4b39481f9,PL35573043616751482114498074,2025-04-24,138012,CAD
8da349fc-b5de-44d6-a786-178de4c2f527,PL85753867936942620152743703,2025-05-24,70411,SEK
3e8e0791-dc4c-4ed7-bf41-beb3e15888aa,PL19986314486713163872968280,2025-05-14,136977,AUD
156273e8-b349-4e38-90f1-e1e959b16393,PL17168141397923123525457351,2025-06-03,132595,AUD
246ae750-77de-463b-83d5-828633e74a7a,P53430194628882337378720172,2025-10-20,114876,USD
ac5ec4f3-9330-46dc-a813-bf4c5899a3a0,PL89673700961277999414437996,2025-01-17,78359,CNY
bce1ca97-b698-4f16-97b3-bce334c32b7c,PL31514391960054987879637493,2025-12-29,187449,CAD
a624a8e1-ef69-4349-9efe-326c0b21c3bf,PL76294781051067930551494310,2025-11-09,178713,SEK
a97bae3a-5ce2-4cd9-b507-a33eaeb2a9ae,PL65452015300393922255362769,2025-05-24,230677,CHF
484aecb7-3c98-40f9-b3a6-657b3304177a,PL29139074441582144468878420,2025-08-24,54871,CNY
1b517603-6b93-449a-96ab-e4bb3802bce4,PL31437526476942334231917332,2025-03-04,241857,EUR
4cc3221a-bcf7-436d-a97a-9391ad62ad44,PL41065108571,2025-09-23,229906,PLN
b7c8c97d-7560-42ff-83e9-5c8d5e8f4c4b,PL88404140578078714801051621,2025-11-07,3003,AUD
9e04d5f1-e4ac-4985-80af-30490e2cca6e,PL24270170909359560218882067,2025-12-31,98611,GBP
df043af0-6333-4abf-8ab4-487fea3f19dc,PL73816285189865929254416230,2025-01-28,103040,SEK
0c99b762-492e-4e2c-b4d8-4cb7a0487683,PL89169559460314241793635768,2025-12-23,53832,PLN
e5cb2191-1b97-44e5-af4f-df0a70156be7,XX61477391711174109544237001,2025-04-22,24874,EUR
aae2746e-2904-449f-b544-ff8e936c7d19,PL58515676098850873125289234,2025-07-24,20021,EUR
1a9ffbea-29d8-4d38-a093-a9f95d63884f,PL64155970998796380301818582,2025-11-19,74306,SEK
4db58c6a-aa08-49fe-aae1-25460ad88196,PL59220063960790203998015468,2025-07-02,230696,GBP
db838305-a2a8-4dea-a643-b83ac6537586,XX43693515268541639166973062,2025-09-02,180946,CAD
0b62700a-34d8-459e-8118-d7cdfb787f98,PL35868950905140376319671862,2025-02-22,140054,GBP
73df9039-fb9a-44db-8d29-cfae1d66a9bd,PL6671700600995988889981457105346,2025-10-23,77008,AUD
